Date/Time,Temp (C),Temp (F),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
2012-04-17 16:00:00,11.6,52.879999999999995,-1.2,41,32,48.3,101.69,Mainly Clear
2012-04-17 17:00:00,11.1,51.980000000000004,-1.7,41,24,48.3,101.72,Mostly Cloudy
2012-04-17 18:00:00,9.5,49.1,-2.8,42,24,48.3,101.79,Mostly Cloudy
2012-04-17 19:00:00,8.5,47.3,-4.1,41,28,24.1,101.89,Mostly Cloudy
2012-04-17 20:00:00,7.4,45.32,-5.1,41,19,25.0,102.04,Mostly Cloudy
2012-04-17 21:00:00,6.1,42.980000000000004,-5.6,43,17,25.0,102.12,Mostly Cloudy
2012-04-17 22:00:00,5.4,41.72,-5.4,46,11,25.0,102.17,Mostly Cloudy
2012-04-17 23:00:00,3.9,39.019999999999996,-4.8,53,17,25.0,102.17,Mostly Cloudy
2012-04-18 00:00:00,2.9,37.22,-5.1,56,13,25.0,102.2,Clear
2012-04-18 01:00:00,2.4,36.32,-5.7,55,15,25.0,102.18,Clear
2012-04-18 02:00:00,0.9,33.62,-6.5,58,15,25.0,102.22,Clear
2012-04-18 03:00:00,1.1,33.98,-7.0,55,11,25.0,102.25,Clear
2012-04-18 04:00:00,0.4,32.72,-7.0,58,9,25.0,102.29,Clear
2012-04-18 05:00:00,-1.0,30.2,-7.0,64,11,48.3,102.34,Clear
2012-04-18 06:00:00,0.9,33.62,-6.3,59,9,48.3,102.41,Clear
2012-04-18 07:00:00,2.5,36.5,-6.2,53,13,48.3,102.44,Clear
2012-04-18 08:00:00,3.3,37.94,-5.9,51,11,48.3,102.43,Clear
2012-04-18 09:00:00,4.5,40.1,-5.7,47,9,48.3,102.41,Clear
2012-04-18 10:00:00,5.3,41.54,-5.1,47,9,48.3,102.36,Clear
2012-04-18 11:00:00,6.9,44.42,-3.4,48,6,48.3,102.24,Clear
2012-04-18 12:00:00,7.3,45.14,-4.6,43,11,48.3,102.13,Mainly Clear
2012-04-18 13:00:00,8.6,47.480000000000004,-3.3,43,15,48.3,102.05,Mainly Clear
2012-04-18 14:00:00,9.3,48.74,-3.2,41,7,48.3,101.97,Mainly Clear
2012-04-18 15:00:00,10.4,50.72,-3.2,38,11,48.3,101.86,Mainly Clear
2012-04-18 16:00:00,10.3,50.540000000000006,-3.6,37,9,48.3,101.8,Mainly Clear
2012-04-18 17:00:00,10.2,50.36,-4.1,36,13,48.3,101.75,Mainly Clear
2012-04-18 18:00:00,10.0,50.0,-5.5,33,7,48.3,101.7,Mainly Clear
2012-04-18 19:00:00,8.4,47.120000000000005,-3.9,42,9,48.3,101.66,Mainly Clear
2012-04-18 20:00:00,7.6,45.68,-4.0,44,7,25.0,101.62,Mainly Clear
2012-04-18 21:00:00,7.9,46.22,-4.2,42,4,25.0,101.56,Mostly Cloudy
2012-04-18 22:00:00,8.4,47.120000000000005,-4.1,41,0,25.0,101.53,Mostly Cloudy
2012-04-18 23:00:00,6.8,44.24,-2.6,51,6,25.0,101.5,Mainly Clear
2012-04-19 00:00:00,6.5,43.7,-2.7,52,4,25.0,101.44,Mainly Clear
2012-04-19 01:00:00,5.5,41.9,-2.7,55,6,25.0,101.42,Clear
2012-04-19 02:00:00,3.3,37.94,-2.8,64,7,25.0,101.33,Clear
2012-04-19 03:00:00,4.4,39.92,-3.3,57,4,25.0,101.28,Mainly Clear
2012-04-19 04:00:00,3.4,38.12,-3.2,62,0,25.0,101.27,Mainly Clear
2012-04-19 05:00:00,3.4,38.12,-2.9,63,4,24.1,101.25,Mainly Clear
2012-04-19 06:00:00,4.7,40.46,-0.8,67,4,48.3,101.28,Mostly Cloudy
2012-04-19 07:00:00,7.1,44.78,-0.4,59,4,48.3,101.24,Mostly Cloudy
2012-04-19 08:00:00,8.6,47.480000000000004,-1.1,50,7,48.3,101.18,Mostly Cloudy
2012-04-19 09:00:00,11.8,53.24,-0.5,43,7,48.3,101.14,Mainly Clear
2012-04-19 10:00:00,14.0,57.2,-0.4,37,13,48.3,101.05,Mainly Clear
2012-04-19 11:00:00,15.8,60.44,0.5,35,19,48.3,101.02,Mostly Cloudy
2012-04-19 12:00:00,16.6,61.88,0.9,35,15,48.3,100.95,Mostly Cloudy
2012-04-19 13:00:00,18.4,65.12,1.7,33,20,48.3,100.88,Mostly Cloudy
2012-04-19 14:00:00,19.3,66.74000000000001,2.6,33,17,48.3,100.78,Mostly Cloudy
2012-04-19 15:00:00,20.2,68.36,3.9,34,28,48.3,100.69,Mostly Cloudy
2012-04-19 16:00:00,20.7,69.25999999999999,4.0,33,26,48.3,100.65,Mostly Cloudy
2012-04-19 17:00:00,20.0,68.0,4.3,36,24,48.3,100.62,Mainly Clear
2012-04-19 18:00:00,18.7,65.66,4.5,39,22,48.3,100.63,Mainly Clear
2012-04-19 19:00:00,18.0,64.4,4.1,40,15,48.3,100.69,Mainly Clear
2012-04-19 20:00:00,16.6,61.88,4.5,45,17,25.0,100.73,Mainly Clear
2012-04-19 21:00:00,16.1,60.980000000000004,4.5,46,11,25.0,100.72,Clear
2012-04-19 22:00:00,13.9,57.019999999999996,4.8,54,13,25.0,100.73,Mainly Clear
2012-04-19 23:00:00,12.6,54.68,4.6,58,9,25.0,100.78,Mainly Clear
2012-04-20 00:00:00,12.5,54.5,2.5,50,19,25.0,100.88,Mainly Clear
2012-04-20 01:00:00,10.9,51.620000000000005,1.8,53,19,25.0,100.91,Clear
2012-04-20 02:00:00,9.9,49.82,1.3,55,20,25.0,100.94,Mainly Clear
2012-04-20 03:00:00,9.1,48.379999999999995,1.5,59,15,25.0,101.0,Mainly Clear
2012-04-20 04:00:00,8.8,47.84,1.1,58,19,25.0,101.02,Mainly Clear
2012-04-20 05:00:00,8.7,47.66,-0.6,52,22,25.0,101.04,Mostly Cloudy
2012-04-20 06:00:00,7.8,46.04,-0.4,56,28,24.1,101.11,Mostly Cloudy
2012-04-20 07:00:00,6.9,44.42,0.3,63,22,24.1,101.17,Rain Showers
2012-04-20 08:00:00,6.1,42.980000000000004,1.4,72,26,24.1,101.12,Cloudy
2012-04-20 09:00:00,6.3,43.34,1.4,71,19,48.3,101.13,Cloudy
2012-04-20 10:00:00,6.6,43.879999999999995,1.6,70,24,24.1,101.07,Rain
2012-04-20 11:00:00,6.9,44.42,1.0,66,20,24.1,101.06,Cloudy
2012-04-20 12:00:00,7.2,44.96,1.7,68,26,24.1,100.98,Rain Showers
2012-04-20 13:00:00,7.5,45.5,2.0,68,24,24.1,100.91,Rain Showers
2012-04-20 14:00:00,9.6,49.28,3.2,64,24,24.1,100.8,Cloudy
2012-04-20 15:00:00,9.5,49.1,3.0,64,24,24.1,100.7,Cloudy
2012-04-20 16:00:00,8.4,47.120000000000005,2.9,68,33,24.1,100.67,Cloudy
2012-04-20 17:00:00,7.8,46.04,2.6,70,26,24.1,100.59,Cloudy
2012-04-20 18:00:00,7.4,45.32,2.9,73,28,24.1,100.54,Cloudy
2012-04-20 19:00:00,7.0,44.6,3.2,77,26,24.1,100.5,Cloudy
2012-04-20 20:00:00,6.9,44.42,3.5,79,24,25.0,100.46,Cloudy
2012-04-20 21:00:00,6.6,43.879999999999995,3.5,81,17,25.0,100.35,Cloudy
2012-04-20 22:00:00,6.5,43.7,3.4,81,17,25.0,100.32,Cloudy
2012-04-20 23:00:00,6.6,43.879999999999995,3.5,81,20,25.0,100.27,Cloudy
2012-04-21 00:00:00,6.3,43.34,3.7,83,19,25.0,100.18,Cloudy
2012-04-21 01:00:00,6.4,43.52,4.0,85,15,25.0,100.13,Cloudy
2012-04-21 02:00:00,5.7,42.26,3.5,86,19,25.0,100.21,Cloudy
2012-04-21 03:00:00,5.5,41.9,3.3,86,20,25.0,100.21,Cloudy
2012-04-21 04:00:00,5.7,42.26,3.4,85,13,25.0,100.2,Cloudy
2012-04-21 05:00:00,6.0,42.8,3.5,84,7,25.0,100.32,Cloudy
2012-04-21 06:00:00,6.2,43.16,3.4,82,15,25.0,100.36,Cloudy
2012-04-21 07:00:00,6.4,43.52,3.3,81,17,25.0,100.38,Rain Showers
2012-04-21 08:00:00,6.2,43.16,3.3,82,17,24.1,100.42,Cloudy
2012-04-21 09:00:00,5.5,41.9,3.4,86,19,24.1,100.49,Rain Showers
2012-04-21 10:00:00,5.5,41.9,3.3,86,17,9.7,100.53,"Rain,Fog"
2012-04-21 11:00:00,5.6,42.08,3.5,86,11,12.9,100.59,Rain
2012-04-21 12:00:00,5.5,41.9,3.3,86,15,9.7,100.61,"Rain,Fog"
2012-04-21 13:00:00,6.1,42.980000000000004,3.7,85,19,24.1,100.65,Rain
2012-04-21 14:00:00,6.1,42.980000000000004,3.9,86,19,16.1,100.69,Rain
2012-04-21 15:00:00,5.7,42.26,3.3,85,17,16.1,100.73,Rain
2012-04-21 16:00:00,5.3,41.54,2.5,82,19,16.1,100.8,Rain
2012-04-21 17:00:00,4.8,40.64,2.6,86,17,16.1,100.84,Rain
2012-04-21 18:00:00,3.8,38.84,1.6,86,24,16.1,100.96,Rain
2012-04-21 19:00:00,3.4,38.12,1.0,84,20,19.3,100.96,Rain
2012-04-21 20:00:00,2.6,36.68,0.5,86,24,16.1,101.06,Rain
2012-04-21 21:00:00,2.6,36.68,0.3,85,26,25.0,101.06,Rain
2012-04-21 22:00:00,1.9,35.42,-0.2,86,19,19.3,101.04,Rain
2012-04-21 23:00:00,1.6,34.88,-0.3,87,13,25.0,101.08,Rain
2012-04-22 00:00:00,1.5,34.7,-0.6,86,24,25.0,101.04,Rain
2012-04-22 01:00:00,1.4,34.52,-0.5,87,17,25.0,101.06,"Rain,Snow"
2012-04-22 02:00:00,0.6,33.08,-1.0,89,13,9.7,101.07,"Rain,Snow"
2012-04-22 03:00:00,0.8,33.44,-0.8,89,15,25.0,101.05,"Rain,Snow"
2012-04-22 04:00:00,1.2,34.16,-0.3,90,11,25.0,101.05,Rain
2012-04-22 05:00:00,1.8,35.24,-0.3,86,19,25.0,101.06,Rain
2012-04-22 06:00:00,1.9,35.42,-0.3,85,19,24.1,101.1,Cloudy
2012-04-22 07:00:00,2.4,36.32,-0.5,81,20,24.1,101.17,Cloudy
2012-04-22 08:00:00,2.8,37.04,-1.1,75,20,24.1,101.24,Cloudy
2012-04-22 09:00:00,3.3,37.94,-1.0,73,28,24.1,101.27,Cloudy
2012-04-22 10:00:00,4.0,39.2,-0.3,74,22,48.3,101.3,Cloudy
2012-04-22 11:00:00,4.6,40.28,-0.2,71,22,48.3,101.24,Cloudy
2012-04-22 12:00:00,5.0,41.0,-0.5,68,24,48.3,101.22,Cloudy
2012-04-22 13:00:00,5.2,41.36,-0.4,67,20,48.3,101.3,Cloudy
2012-04-22 14:00:00,5.9,42.620000000000005,-0.1,65,22,48.3,101.27,Cloudy
2012-04-22 15:00:00,6.0,42.8,-0.6,63,28,48.3,101.2,Cloudy
2012-04-22 16:00:00,6.4,43.52,0.0,64,22,48.3,101.2,Cloudy
2012-04-22 17:00:00,6.3,43.34,-0.3,63,26,48.3,101.17,Cloudy
2012-04-22 18:00:00,6.5,43.7,0.0,63,24,48.3,101.13,Cloudy
2012-04-22 19:00:00,6.1,42.980000000000004,0.4,67,32,24.1,101.16,Cloudy
2012-04-22 20:00:00,5.3,41.54,-0.6,66,32,25.0,101.19,Cloudy
2012-04-22 21:00:00,4.3,39.74,-1.0,68,35,25.0,101.07,Rain
2012-04-22 22:00:00,2.8,37.04,-1.1,75,32,25.0,101.05,Rain
2012-04-22 23:00:00,2.0,35.6,-0.7,82,41,19.3,100.89,Rain
2012-04-23 00:00:00,1.9,35.42,-0.8,82,46,19.3,100.73,Rain
2012-04-23 01:00:00,1.1,33.98,-1.1,85,44,11.3,100.59,"Rain,Snow"
2012-04-23 02:00:00,1.1,33.98,-1.1,85,44,25.0,100.32,"Rain,Snow"
2012-04-23 03:00:00,1.7,35.06,-0.7,84,52,25.0,100.11,"Rain,Snow"
2012-04-23 04:00:00,2.0,35.6,-0.7,82,44,25.0,99.82,Rain
2012-04-23 05:00:00,1.9,35.42,-0.2,86,46,8.0,99.74,Rain
2012-04-23 06:00:00,2.1,35.78,-0.3,84,52,16.1,99.66,Rain
2012-04-23 07:00:00,2.3,36.14,-0.4,82,48,24.1,99.52,Rain
2012-04-23 08:00:00,2.8,37.04,0.3,84,48,19.3,99.4,Rain
2012-04-23 09:00:00,3.1,37.58,0.6,84,44,12.9,99.29,Rain
2012-04-23 10:00:00,3.7,38.66,1.1,83,46,24.1,99.23,Cloudy
2012-04-23 11:00:00,4.1,39.38,1.7,84,48,19.3,99.15,Cloudy
2012-04-23 12:00:00,4.6,40.28,1.9,83,46,24.1,99.09,Cloudy
2012-04-23 13:00:00,5.0,41.0,2.4,83,41,24.1,99.06,Cloudy
2012-04-23 14:00:00,5.3,41.54,2.2,80,44,24.1,98.97,Cloudy
2012-04-23 15:00:00,5.7,42.26,2.4,79,43,24.1,98.9,Cloudy
2012-04-23 16:00:00,5.6,42.08,2.4,80,39,24.1,98.81,Cloudy
2012-04-23 17:00:00,5.9,42.620000000000005,2.9,81,35,24.1,98.8,Cloudy
2012-04-23 18:00:00,5.9,42.620000000000005,2.8,80,43,24.1,98.66,Cloudy
2012-04-23 19:00:00,5.4,41.72,3.2,86,39,9.7,98.61,"Rain,Fog"
2012-04-23 20:00:00,5.7,42.26,3.6,86,41,25.0,98.54,Cloudy
2012-04-23 21:00:00,5.6,42.08,3.5,86,37,25.0,98.51,Rain
2012-04-23 22:00:00,5.5,41.9,3.7,88,19,25.0,98.58,Cloudy
2012-04-23 23:00:00,5.6,42.08,3.9,89,9,25.0,98.64,Cloudy
2012-04-24 00:00:00,5.7,42.26,4.2,90,13,25.0,98.6,Cloudy
2012-04-24 01:00:00,6.7,44.06,5.1,90,7,16.1,98.56,Cloudy
2012-04-24 02:00:00,6.1,42.980000000000004,4.5,89,6,9.7,98.5,Fog
2012-04-24 03:00:00,7.0,44.6,5.5,90,15,12.9,98.53,Cloudy
2012-04-24 04:00:00,7.5,45.5,4.2,80,19,25.0,98.51,Rain Showers
2012-04-24 05:00:00,7.1,44.78,3.1,76,19,24.1,98.47,Cloudy
2012-04-24 06:00:00,6.8,44.24,3.4,79,19,19.3,98.51,Rain Showers
2012-04-24 07:00:00,5.5,41.9,3.0,84,13,11.3,98.6,Rain Showers
2012-04-24 08:00:00,6.6,43.879999999999995,3.7,82,13,24.1,98.63,Rain Showers
2012-04-24 09:00:00,7.7,45.86,1.4,64,17,48.3,98.64,Mostly Cloudy
2012-04-24 10:00:00,7.2,44.96,1.2,66,19,24.1,98.72,Rain Showers
2012-04-24 11:00:00,8.8,47.84,1.2,59,26,24.1,98.78,Mostly Cloudy
2012-04-24 12:00:00,8.9,48.019999999999996,3.6,69,17,24.1,98.82,Mostly Cloudy
2012-04-24 13:00:00,8.0,46.4,1.2,62,24,24.1,98.9,Rain Showers
2012-04-24 14:00:00,8.0,46.4,0.5,59,28,24.1,99.01,Cloudy
2012-04-24 15:00:00,8.4,47.120000000000005,1.9,64,19,48.3,99.08,Cloudy
2012-04-24 16:00:00,8.1,46.58,-0.3,55,32,48.3,99.19,Cloudy
2012-04-24 17:00:00,8.0,46.4,0.4,59,28,48.3,99.26,Cloudy
2012-04-24 18:00:00,7.7,45.86,0.4,60,20,48.3,99.3,Mostly Cloudy
2012-04-24 19:00:00,7.1,44.78,0.1,61,19,24.1,99.37,Cloudy
2012-04-24 20:00:00,6.9,44.42,0.0,61,28,25.0,99.45,Cloudy
2012-04-24 21:00:00,6.6,43.879999999999995,-0.2,62,20,25.0,99.54,Cloudy
2012-04-24 22:00:00,6.0,42.8,-0.9,61,24,25.0,99.56,Mostly Cloudy
2012-04-24 23:00:00,5.4,41.72,-0.9,64,19,25.0,99.61,Mostly Cloudy
2012-04-25 00:00:00,4.9,40.82,-0.6,68,19,25.0,99.67,Mostly Cloudy
2012-04-25 01:00:00,5.5,41.9,-0.7,64,19,25.0,99.71,Mostly Cloudy
2012-04-25 02:00:00,4.5,40.1,-0.2,71,13,25.0,99.74,Mostly Cloudy
2012-04-25 03:00:00,4.4,39.92,-0.3,71,15,25.0,99.77,Mostly Cloudy
2012-04-25 04:00:00,4.8,40.64,-0.3,70,15,25.0,99.8,Mostly Cloudy
2012-04-25 05:00:00,4.5,40.1,0.0,73,13,24.1,99.84,Mostly Cloudy
2012-04-25 06:00:00,5.2,41.36,0.1,70,20,24.1,99.93,Rain Showers
2012-04-25 07:00:00,5.5,41.9,0.6,71,19,19.3,100.01,Rain Showers
2012-04-25 08:00:00,4.9,40.82,1.5,79,19,24.1,100.08,Rain
2012-04-25 09:00:00,5.1,41.18,2.9,86,15,24.1,100.15,Rain
2012-04-25 10:00:00,6.1,42.980000000000004,2.9,80,9,24.1,100.22,Rain
2012-04-25 11:00:00,7.8,46.04,2.7,70,17,48.3,100.23,Mostly Cloudy
2012-04-25 12:00:00,8.0,46.4,1.9,65,20,48.3,100.26,Mostly Cloudy
2012-04-25 13:00:00,8.7,47.66,0.1,55,20,48.3,100.29,Mostly Cloudy
2012-04-25 14:00:00,9.8,49.64,1.7,57,19,24.1,100.31,Mostly Cloudy
2012-04-25 15:00:00,7.7,45.86,0.5,60,15,24.1,100.38,Rain Showers
2012-04-25 16:00:00,8.8,47.84,-1.5,48,17,24.1,100.41,Mostly Cloudy
2012-04-25 17:00:00,8.8,47.84,-1.5,48,22,48.3,100.45,Mostly Cloudy
2012-04-25 18:00:00,8.0,46.4,-1.9,50,22,48.3,100.5,Mostly Cloudy
2012-04-25 19:00:00,7.3,45.14,0.1,60,17,24.1,100.56,Mostly Cloudy
2012-04-25 20:00:00,7.3,45.14,-0.2,59,17,25.0,100.61,Mostly Cloudy
2012-04-25 21:00:00,7.0,44.6,0.0,61,13,25.0,100.67,Mostly Cloudy
2012-04-25 22:00:00,6.2,43.16,0.2,65,9,25.0,100.69,Mostly Cloudy
2012-04-25 23:00:00,6.0,42.8,0.2,66,9,25.0,100.69,Cloudy
2012-04-26 00:00:00,5.8,42.44,0.9,71,7,25.0,100.68,Mostly Cloudy
2012-04-26 01:00:00,4.9,40.82,0.2,72,9,25.0,100.67,Mainly Clear
2012-04-26 02:00:00,3.7,38.66,-0.5,74,7,25.0,100.67,Mainly Clear
2012-04-26 03:00:00,3.5,38.3,-0.6,74,11,25.0,100.66,Clear
2012-04-26 04:00:00,2.7,36.86,-1.5,74,7,25.0,100.66,Clear
2012-04-26 05:00:00,2.6,36.68,-1.3,75,9,24.1,100.69,Clear
2012-04-26 06:00:00,3.2,37.76,-0.6,76,4,48.3,100.71,Clear
2012-04-26 07:00:00,5.5,41.9,0.9,72,7,48.3,100.72,Mostly Cloudy
2012-04-26 08:00:00,6.2,43.16,0.8,68,7,48.3,100.72,Cloudy
2012-04-26 09:00:00,6.9,44.42,-0.3,60,7,48.3,100.65,Cloudy
2012-04-26 10:00:00,8.8,47.84,0.3,55,11,48.3,100.6,Mostly Cloudy
2012-04-26 11:00:00,9.6,49.28,0.3,52,7,48.3,100.49,Cloudy
2012-04-26 12:00:00,9.8,49.64,0.5,52,13,48.3,100.39,Cloudy
2012-04-26 13:00:00,10.3,50.540000000000006,0.8,52,13,48.3,100.24,Cloudy
2012-04-26 14:00:00,11.0,51.8,-0.4,45,17,24.1,100.08,Cloudy
2012-04-26 15:00:00,11.2,52.16,-0.6,44,19,48.3,99.98,Cloudy
2012-04-26 16:00:00,11.4,52.519999999999996,-0.6,43,19,24.1,99.84,Cloudy
2012-04-26 17:00:00,11.0,51.8,1.3,51,15,19.3,99.8,Rain
2012-04-26 18:00:00,8.6,47.480000000000004,5.4,80,19,19.3,99.72,Rain
2012-04-26 19:00:00,8.3,46.94,5.6,83,15,19.3,99.7,Rain
2012-04-26 20:00:00,8.1,46.58,5.8,85,7,25.0,99.69,Rain
2012-04-26 21:00:00,8.0,46.4,6.2,88,9,9.7,99.67,"Rain,Fog"
2012-04-26 22:00:00,7.6,45.68,5.8,88,6,9.7,99.61,"Drizzle,Fog"
2012-04-26 23:00:00,6.9,44.42,5.3,90,13,9.7,99.59,"Rain,Fog"
2012-04-27 00:00:00,5.8,42.44,4.1,89,22,9.7,99.67,"Rain,Fog"
2012-04-27 01:00:00,4.8,40.64,2.6,86,15,25.0,99.74,Rain
2012-04-27 02:00:00,4.7,40.46,2.8,87,15,25.0,99.79,Rain
2012-04-27 03:00:00,4.4,39.92,1.8,83,22,25.0,99.87,Mostly Cloudy
2012-04-27 04:00:00,4.2,39.56,1.0,80,24,25.0,99.94,Mostly Cloudy
2012-04-27 05:00:00,3.3,37.94,-0.6,76,26,24.1,100.03,Rain Showers
2012-04-27 06:00:00,2.5,36.5,-1.7,74,28,24.1,100.16,Mostly Cloudy
2012-04-27 07:00:00,1.8,35.24,-2.9,71,32,12.9,100.25,Snow
2012-04-27 08:00:00,2.3,36.14,-2.7,69,26,24.1,100.33,Snow
2012-04-27 09:00:00,2.7,36.86,-3.2,65,32,24.1,100.4,Snow
2012-04-27 10:00:00,3.7,38.66,-3.1,61,30,24.1,100.48,Snow
2012-04-27 11:00:00,3.0,37.4,-3.7,61,30,24.1,100.58,Cloudy
2012-04-27 12:00:00,2.7,36.86,-4.1,61,35,24.1,100.65,Snow
2012-04-27 13:00:00,2.7,36.86,-5.0,57,37,24.1,100.76,Cloudy
2012-04-27 14:00:00,1.9,35.42,-5.3,59,37,24.1,100.86,Cloudy
2012-04-27 15:00:00,2.5,36.5,-5.1,57,30,24.1,100.92,Cloudy
2012-04-27 16:00:00,2.1,35.78,-5.9,55,30,24.1,100.97,Cloudy
2012-04-27 17:00:00,1.7,35.06,-6.3,55,33,24.1,101.09,Cloudy
2012-04-27 18:00:00,1.0,33.8,-7.2,54,28,24.1,101.18,Cloudy
2012-04-27 19:00:00,0.7,33.26,-7.7,53,22,24.1,101.25,Cloudy
2012-04-27 20:00:00,0.5,32.9,-7.2,56,24,25.0,101.36,Cloudy
2012-04-27 21:00:00,0.2,32.36,-7.1,58,19,25.0,101.42,Cloudy
2012-04-27 22:00:00,0.2,32.36,-7.8,55,20,25.0,101.47,Cloudy
2012-04-27 23:00:00,0.3,32.54,-7.7,55,17,25.0,101.5,Cloudy
2012-04-28 00:00:00,0.2,32.36,-7.4,57,17,25.0,101.52,Cloudy
2012-04-28 01:00:00,-0.2,31.64,-8.2,55,19,25.0,101.51,Cloudy
2012-04-28 02:00:00,-0.4,31.28,-8.1,56,22,25.0,101.5,Cloudy
2012-04-28 03:00:00,-0.8,30.56,-9.1,53,17,25.0,101.54,Cloudy
2012-04-28 04:00:00,-1.3,29.66,-9.8,52,24,25.0,101.6,Cloudy
2012-04-28 05:00:00,-1.5,29.3,-9.6,54,26,24.1,101.67,Cloudy
2012-04-28 06:00:00,-2.1,28.22,-10.7,52,22,48.3,101.74,Mainly Clear
2012-04-28 07:00:00,-1.3,29.66,-10.0,52,30,48.3,101.75,Mainly Clear
2012-04-28 08:00:00,-0.4,31.28,-10.0,48,24,48.3,101.78,Mainly Clear
2012-04-28 09:00:00,0.6,33.08,-9.7,46,32,48.3,101.79,Mainly Clear
2012-04-28 10:00:00,2.0,35.6,-7.4,50,28,48.3,101.73,Mainly Clear
2012-04-28 11:00:00,3.9,39.019999999999996,-9.9,36,24,48.3,101.71,Mainly Clear
2012-04-28 12:00:00,5.0,41.0,-9.7,34,30,48.3,101.68,Mainly Clear
2012-04-28 13:00:00,5.4,41.72,-11.1,29,32,48.3,101.62,Mainly Clear
2012-04-28 14:00:00,6.4,43.52,-10.7,28,24,48.3,101.57,Mainly Clear
2012-04-28 15:00:00,7.2,44.96,-10.5,27,35,48.3,101.5,Mainly Clear
2012-04-28 16:00:00,7.4,45.32,-11.0,26,30,48.3,101.46,Mainly Clear
2012-04-28 17:00:00,7.7,45.86,-11.2,25,28,48.3,101.45,Mainly Clear
2012-04-28 18:00:00,7.2,44.96,-11.3,25,24,48.3,101.43,Clear
2012-04-28 19:00:00,6.1,42.980000000000004,-11.4,27,19,48.3,101.46,Clear
2012-04-28 20:00:00,4.1,39.38,-10.2,34,11,25.0,101.51,Mainly Clear
2012-04-28 21:00:00,2.3,36.14,-9.7,41,11,25.0,101.55,Clear
2012-04-28 22:00:00,1.9,35.42,-9.9,41,9,25.0,101.56,Mostly Cloudy
2012-04-28 23:00:00,0.8,33.44,-9.1,47,6,25.0,101.55,Mostly Cloudy
2012-04-29 00:00:00,0.8,33.44,-8.8,49,7,25.0,101.52,Cloudy
2012-04-29 01:00:00,1.3,34.34,-8.7,47,11,25.0,101.49,Mainly Clear
2012-04-29 02:00:00,1.3,34.34,-7.5,52,11,25.0,101.49,Mainly Clear
2012-04-29 03:00:00,0.8,33.44,-7.8,53,13,25.0,101.47,Mostly Cloudy
2012-04-29 04:00:00,-0.1,31.82,-7.7,57,9,25.0,101.48,Mainly Clear
2012-04-29 05:00:00,0.9,33.62,-10.5,42,19,48.3,101.52,Mostly Cloudy
2012-04-29 06:00:00,1.2,34.16,-11.4,38,20,48.3,101.58,Mostly Cloudy
2012-04-29 07:00:00,1.8,35.24,-11.9,35,26,48.3,101.64,Mostly Cloudy
2012-04-29 08:00:00,2.6,36.68,-11.7,34,19,48.3,101.65,Mostly Cloudy
2012-04-29 09:00:00,4.3,39.74,-11.7,30,19,48.3,101.64,Mainly Clear
2012-04-29 10:00:00,5.5,41.9,-11.4,28,26,48.3,101.67,Clear
2012-04-29 11:00:00,6.2,43.16,-11.6,27,24,48.3,101.62,Clear
2012-04-29 12:00:00,7.4,45.32,-10.5,27,24,48.3,101.62,Clear
2012-04-29 13:00:00,8.4,47.120000000000005,-11.1,24,32,48.3,101.64,Clear
2012-04-29 14:00:00,8.7,47.66,-11.7,22,22,48.3,101.65,Clear
2012-04-29 15:00:00,9.0,48.2,-12.0,21,32,48.3,101.63,Clear
2012-04-29 16:00:00,9.2,48.56,-11.8,21,28,48.3,101.66,Mainly Clear
2012-04-29 17:00:00,9.0,48.2,-11.5,22,30,48.3,101.72,Clear
2012-04-29 18:00:00,8.1,46.58,-11.9,23,28,48.3,101.77,Clear
2012-04-29 19:00:00,6.9,44.42,-11.7,25,20,48.3,101.82,Clear
2012-04-29 20:00:00,6.3,43.34,-11.4,27,15,25.0,101.93,Mainly Clear
2012-04-29 21:00:00,5.4,41.72,-11.0,29,19,25.0,102.01,Mainly Clear
2012-04-29 22:00:00,5.1,41.18,-10.7,31,15,25.0,102.05,Clear
2012-04-29 23:00:00,4.1,39.38,-10.3,34,13,25.0,102.09,Clear
2012-04-30 00:00:00,3.3,37.94,-10.3,36,9,25.0,102.06,Clear
2012-04-30 01:00:00,2.2,35.96,-9.7,41,6,25.0,102.12,Clear
2012-04-30 02:00:00,3.2,37.76,-10.4,36,0,25.0,102.09,Clear
2012-04-30 03:00:00,2.4,36.32,-9.2,42,0,25.0,102.09,Clear
2012-04-30 04:00:00,0.7,33.26,-9.0,48,4,25.0,102.14,Clear
2012-04-30 05:00:00,-0.7,30.74,-6.9,63,4,48.3,102.23,Mainly Clear
2012-04-30 06:00:00,3.0,37.4,-4.3,59,0,48.3,102.33,Mainly Clear
2012-04-30 07:00:00,6.0,42.8,-7.3,38,0,48.3,102.37,Mainly Clear
2012-04-30 08:00:00,6.6,43.879999999999995,-6.3,39,11,48.3,102.41,Mostly Cloudy
2012-04-30 09:00:00,7.2,44.96,-6.4,37,7,48.3,102.31,Mostly Cloudy
2012-04-30 10:00:00,7.6,45.68,-6.7,35,7,48.3,102.31,Mostly Cloudy
2012-04-30 11:00:00,9.3,48.74,-5.2,35,0,48.3,102.2,Mostly Cloudy
2012-04-30 12:00:00,10.1,50.18,-3.2,39,6,48.3,102.15,Mostly Cloudy
